sec,pos_x,pos_y,pos_z,x,y,z,w
1715337143.741536,-48.68970438838005,938.122570514679,-1427.8767108917236,0.04445797950029373,-0.046484991908073425,-0.045669976621866226,0.9968836307525635
1715337143.75101,-44.88329961895943,953.2173275947571,-1423.1231212615967,0.0441780686378479,-0.04765981063246727,-0.046297527849674225,0.9968116879463196
1715337143.761479,-40.58434069156647,968.1736826896667,-1418.3626174926758,0.04396114498376846,-0.048677198588848114,-0.04654271900653839,0.9967606663703918
1715337143.7708938,-36.38554736971855,983.1780791282654,-1413.5708808898926,0.043825142085552216,-0.049559883773326874,-0.047036562114953995,0.9966999888420105
1715337143.781203,-31.69245272874832,998.0301856994629,-1408.761739730835,0.04363243281841278,-0.0503927581012249,-0.04779401794075966,0.9966306686401367
1715337143.790889,-27.102148160338402,1012.9153728485107,-1403.9220809936523,0.04340074211359024,-0.051167044788599014,-0.047999944537878036,0.9965913891792297
1715337143.8015358,-21.98897674679756,1027.6427268981934,-1399.070382118225,0.04327316954731941,-0.05171769857406616,-0.0478636771440506,0.996575117111206
1715337143.8114588,-16.388297080993652,1042.2000885009766,-1394.213080406189,0.043124716728925705,-0.05228816345334053,-0.048094555735588074,0.9965406656265259
1715337143.820845,-10.896866209805012,1056.8021535873413,-1389.312982559204,0.042893100529909134,-0.05282066762447357,-0.048469215631484985,0.9965044260025024
1715337143.831094,-4.89711482077837,1071.2292194366455,-1384.402871131897,0.04284152388572693,-0.05331657826900482,-0.04833589866757393,0.9964866042137146
1715337143.840821,1.0065268725156784,1085.7107639312744,-1379.4691562652588,0.04273371770977974,-0.053743913769721985,-0.04804055392742157,0.9964825510978699
1715337143.8514879,7.41657055914402,1099.9846458435059,-1374.5287656784058,0.04258318245410919,-0.05407121032476425,-0.048077598214149475,0.9964695572853088
1715337143.8610098,14.295698143541813,1114.0637397766113,-1369.5719242095947,0.04246797040104866,-0.05448834225535393,-0.04802437126636505,0.9964542984962463
1715337143.87148,21.638430655002594,1127.923607826233,-1364.6185398101807,0.042293254286050797,-0.05493787303566933,-0.04753091186285019,0.9964607357978821
1715337143.880776,28.876300901174545,1141.8676376342773,-1359.6338033676147,0.04223418980836868,-0.05522928386926651,-0.0472797155380249,0.9964590668678284
1715337143.89063,36.0126793384552,1155.8825969696045,-1354.6271324157715,0.042161162942647934,-0.055486202239990234,-0.04737202450633049,0.996443510055542
1715337143.901403,43.62107068300247,1169.6470975875854,-1349.6111631393433,0.042022328823804855,-0.055713217705488205,-0.046991147100925446,0.9964547157287598
1715337143.9107468,51.12175643444061,1183.4864616394043,-1344.5651531219482,0.04190744832158089,-0.05580081790685654,-0.046216923743486404,0.9964908361434937
1715337143.921,59.09457057714462,1197.0502138137817,-1339.514136314392,0.041789207607507706,-0.055709559470415115,-0.045738983899354935,0.9965230226516724
1715337143.9309928,67.48829782009125,1210.3360891342163,-1334.444522857666,0.04169497266411781,-0.05534277856349945,-0.0454326793551445,0.9965613484382629
1715337143.94067,75.75102895498276,1223.701000213623,-1329.3349742889404,0.04168665036559105,-0.054833635687828064,-0.04439655318856239,0.9966365694999695
